genres,release_date,id,item_id,playtime_forever
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2017-07-07,304930.0,231140,0
"['Action', 'Casual', 'Free to Play', 'Indie']",2017-07-07,653220.0,233130,473
"['Free to Play', 'Indie', 'Simulation']",2017-07-07,674290.0,255520,0
"['Action', 'Adventure', 'Indie']",2017-07-02,383490.0,213670,1556
['Action'],2017-07-05,672840.0,221910,154
"['Indie', 'RPG']",2017-07-07,577760.0,249130,81
['Racing'],2017-07-07,627440.0,264140,0
"['Design &amp; Illustration', 'Utilities', 'Web Publishing', 'Early Access']",2017-07-07,665040.0,367540,0
"['Casual', 'Free to Play', 'Indie']",2017-07-07,654340.0,232790,0
"['Adventure', 'Indie']",2017-07-07,510520.0,12770,0
"['Design &amp; Illustration', 'Utilities', 'Web Publishing']",2017-07-07,665070.0,12830,0
"['Action', 'Adventure', 'Massively Multiplayer', 'Racing', 'Simulation']",2017-07-07,656730.0,44340,0
"['Casual', 'Indie']",2017-07-04,626160.0,44320,12
['Casual'],2017-07-07,636010.0,201700,0
"['Adventure', 'Indie']",2017-07-07,589730.0,321040,0
"['Action', 'Adventure', 'Indie']",2017-07-07,525380.0,274350,0
"['Action', 'Free to Play']",2017-07-07,670740.0,201810,45
"['Action', 'Free to Play']",2017-07-07,670741.0,238460,206
"['Action', 'Free to Play']",2017-07-07,670742.0,303210,83
"['Action', 'Indie']",2017-06-27,662660.0,95400,0
"['Action', 'Free to Play']",2017-07-07,670743.0,304930,0
['Racing'],2017-06-01,662620.0,63380,62
"['Action', 'Indie']",2017-07-06,645310.0,307590,0
"['Adventure', 'Casual', 'Indie', 'Simulation']",2017-07-07,649160.0,240760,0
['Adventure'],2017-07-07,579650.0,259130,0
['Adventure'],2017-07-07,543240.0,404730,10
['Simulation'],2017-07-07,622350.0,227940,0
"['Casual', 'Indie']",2017-07-07,654870.0,316790,83
['Simulation'],2017-07-07,513119.0,241930,160
"['Casual', 'Indie']",2017-07-07,663920.0,221380,156
['Simulation'],2017-07-07,623250.0,323320,0
"['Action', 'Simulation', 'Strategy']",2017-07-04,517500.0,209650,20
"['Action', 'Indie']",2017-06-16,655280.0,209660,1587
"['Indie', 'Simulation', 'Strategy', 'Early Access']",2017-07-04,574760.0,327890,0
"['Casual', 'Indie']",2017-07-04,671270.0,332500,0
"['Action', 'Casual', 'Indie']",2017-07-04,664110.0,335670,4
"['Adventure', 'RPG', 'Strategy', 'Early Access']",2017-07-05,616330.0,337150,0
"['Adventure', 'Indie', 'RPG']",2017-06-20,653770.0,250900,1522
"['Casual', 'Indie', 'Strategy']",2017-07-05,656680.0,341800,70
"['Indie', 'RPG', 'Strategy']",2017-07-05,648450.0,345820,0
"['Casual', 'Simulation']",2017-07-05,637690.0,346110,0
"['Casual', 'Simulation']",2017-07-05,637691.0,407530,0
"['Casual', 'Simulation']",2017-07-05,637692.0,287290,0
"['Casual', 'Simulation']",2017-07-05,637693.0,297130,0
"['Free to Play', 'Indie', 'Strategy']",2017-07-05,614100.0,365770,0
"['Casual', 'Indie']",2017-07-05,654670.0,292030,1447
"['Casual', 'Indie']",2017-07-05,658410.0,377160,2205
"['Action', 'Indie']",2017-07-05,551660.0,208650,2336
['Strategy'],2017-07-05,659860.0,267490,0
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",2017-07-05,638850.0,442210,0
"['Adventure', 'Casual', 'Indie', 'RPG']",2017-07-06,648640.0,340,0
"['Action', 'Indie', 'Racing']",2017-07-06,667660.0,360,0
"['Indie', 'RPG', 'Strategy']",2017-07-03,577110.0,380,0
"['Action', 'Indie']",2017-07-05,617170.0,400,436
['Simulation'],2017-07-06,556222.0,420,0
"['Action', 'Casual', 'Indie']",2017-07-06,621850.0,213670,92
['Simulation'],2017-07-06,562376.0,242640,3393
['Strategy'],2017-07-06,623140.0,325600,4997
"['Adventure', 'Indie', 'RPG']",2017-07-06,586600.0,2130,8
['Indie'],2017-07-06,654810.0,4000,223
"['Simulation', 'Sports']",2017-07-06,561590.0,550,3336
['RPG'],2017-07-06,664530.0,205790,0
['Indie'],2017-07-06,659320.0,38830,2930
['Indie'],2017-07-06,628850.0,109400,1871
"['Action', 'Casual', 'Free to Play', 'Indie']",2017-07-06,628440.0,200210,905
"['Indie', 'Simulation']",2017-07-06,657410.0,203290,28
"['Action', 'Adventure', 'Indie']",2016-07-04,652760.0,206210,1392
"['Action', 'Indie', 'Massively Multiplayer']",2017-06-30,659460.0,230410,862
['Adventure'],2017-07-06,584095.0,236390,1539
"['Action', 'Adventure', 'Indie']",2017-07-01,672060.0,243870,180
"['Action', 'Indie', 'Racing', 'Sports']",2017-07-05,457193.0,263500,44
"['Action', 'Casual', 'Indie']",2017-07-05,661530.0,209870,1516
"['Action', 'Indie']",2017-07-05,651970.0,223710,42
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2017-07-05,624890.0,233630,0
"['Action', 'Indie']",2017-07-05,654630.0,242720,0
"['Adventure', 'Indie', 'RPG']",2017-07-06,646600.0,265630,9
"['Indie', 'Simulation', 'Strategy']",2017-06-30,660170.0,266070,0
"['Casual', 'Indie', 'Simulation']",2017-06-30,549240.0,202090,14
"['Animation &amp; Modeling', 'Utilities', 'Early Access']",2017-06-30,616720.0,224260,2
"['Adventure', 'Casual', 'Indie']",2016-10-14,510820.0,31280,336
"['Casual', 'Strategy']",2017-06-30,661890.0,222900,127
"['Casual', 'Indie', 'Simulation']",2017-06-30,648080.0,293540,58
"['Casual', 'Indie']",2017-06-30,670630.0,295110,1362
"['Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2017-06-30,612720.0,362300,0
"['Action', 'Adventure', 'Indie']",2017-06-30,656140.0,433850,10350
"['Casual', 'Indie']",2017-06-30,654980.0,301520,60
['Simulation'],2017-07-03,636132.0,224600,0
"['Casual', 'Indie']",2016-05-17,656660.0,306830,489
"['Free to Play', 'Indie', 'Strategy']",2017-07-03,659900.0,312990,0
"['Free to Play', 'Indie', 'Strategy']",2017-07-03,660930.0,227940,0
"['Action', 'Free to Play', 'Massively Multiplayer']",2017-07-03,649270.0,315640,32
"['Action', 'Free to Play', 'Massively Multiplayer']",2017-07-03,649271.0,317360,0
"['Action', 'Free to Play', 'Massively Multiplayer']",2017-07-03,649272.0,326960,0
"['Action', 'Adventure', 'Indie']",2017-07-25,391650.0,223650,8
"['Casual', 'Indie']",2017-07-03,631770.0,730,32799
"['Action', 'Adventure', 'Indie']",2017-07-03,657900.0,333930,2416
"['Adventure', 'RPG']",2017-07-03,664820.0,316390,0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-06-29,658383.0,349700,40939
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-06-29,658382.0,366700,0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-06-29,658385.0,373680,1
"['Adventure', 'Indie', 'Simulation', 'Early Access']",2017-06-30,611790.0,291550,307
"['Casual', 'Indie']",2017-06-30,656910.0,390670,0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-06-29,658386.0,391460,11
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-06-29,658370.0,48000,10
"['Action', 'Indie', 'Early Access']",2017-06-25,667550.0,4000,6509
"['Action', 'Indie']",2017-06-30,667470.0,17390,760
"['Action', 'Indie']",2017-06-29,665380.0,17440,0
"['Adventure', 'Casual', 'Indie']",2016-07-04,665510.0,24720,9
"['Action', 'Casual', 'Indie', 'Sports']",2017-06-29,655260.0,43110,123
"['Adventure', 'Casual']",2017-06-29,621080.0,33910,0
"['Casual', 'Indie', 'Racing']",2017-06-29,663080.0,33930,15
"['Action', 'Free to Play', 'Strategy']",2017-06-09,639050.0,219540,0
"['Action', 'Adventure', 'Indie']",Dec 2017,588800.0,105450,1527
"['Adventure', 'Casual', 'Indie']",2017-06-27,652700.0,65300,0
['RPG'],2017-06-27,661440.0,64000,26
['Strategy'],2017-06-27,628160.0,113200,722
['Strategy'],2017-06-27,628090.0,31220,0
['Strategy'],2017-06-27,628020.0,31230,0
"['Adventure', 'Indie']",2017-06-27,652120.0,31240,0
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2017-06-27,616090.0,204360,101
"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",2017-05-30,645830.0,208090,937
['Simulation'],2017-06-28,636133.0,236390,22729
['Animation &amp; Modeling'],2017-06-28,641880.0,248570,104
['Animation &amp; Modeling'],2017-06-28,642270.0,262410,12
"['Indie', 'RPG', 'Strategy', 'Early Access']",2017-06-29,575850.0,224540,1141
['RPG'],2017-06-29,649600.0,10,0
"['Action', 'Free to Play']",2017-06-29,664770.0,20,0
['Indie'],2017-06-29,662690.0,30,0
['Racing'],2017-06-28,573820.0,40,0
['Action'],2017-06-28,659971.0,50,0
"['Indie', 'Strategy']",2017,445020.0,60,0
['Action'],2017-06-28,659970.0,70,0
"['Casual', 'Indie']",2017-06-28,652340.0,80,0
"['Action', 'Casual', 'Free to Play', 'Indie']",2017-06-28,639650.0,130,0
"['Adventure', 'Indie']",2017-06-28,370440.0,220,262
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",2017-06-27,658000.0,320,0
"['Action', 'Adventure']",2017-06-27,638120.0,340,0
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",2017-06-27,658001.0,360,0
"['Action', 'Casual', 'Indie']",2017-06-26,661900.0,380,0
"['Action', 'Indie', 'Strategy']",2017-06-27,653780.0,400,0
"['Massively Multiplayer', 'RPG', 'Early Access']",2017-06-23,657180.0,420,0
"['Audio Production', 'Utilities']",2017-06-23,617570.0,620,133
['Indie'],When it is ready,487500.0,730,38864
"['Adventure', 'Indie']",2017-06-23,653950.0,218620,2512
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",2017-06-16,645460.0,236850,51996
"['Adventure', 'Casual', 'Indie', 'Strategy']",2017-06-21,628860.0,219640,1496
"['Action', 'Indie']",2017-04-15,652060.0,232210,0
"['Casual', 'Indie', 'Early Access']",2017-06-24,628570.0,251470,0
"['Casual', 'Free to Play', 'Indie']",2017-06-26,660880.0,252330,66
"['Action', 'Adventure', 'Indie']",2017-06-24,595030.0,252490,467
"['Indie', 'Simulation']",2017-06-26,660000.0,252950,19282
"['Action', 'Adventure', 'Indie', 'RPG']",2014-08-22,665460.0,253940,0
"['Adventure', 'Indie', 'RPG']",2016-08-16,625780.0,242050,4619
"['Indie', 'RPG', 'Strategy']",2017-06-26,650920.0,240660,0
"['Indie', 'RPG', 'Strategy']",2017-06-26,648500.0,221100,6188
['Indie'],2017-06-26,646800.0,218640,230
"['Action', 'Adventure', 'Strategy']",2017-06-26,616970.0,268850,0
['Casual'],2017-06-23,642500.0,94400,132
"['Design &amp; Illustration', 'Web Publishing']",2017-06-23,665100.0,25890,588
"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",2017-06-23,610691.0,222900,0
"['Casual', 'Indie']",2017-06-23,658210.0,284970,0
"['Action', 'Adventure', 'Indie', 'RPG']",2017-06-26,661110.0,286160,131
"['Action', 'Casual', 'Simulation']",2002-08-25,655430.0,288970,0
"['Action', 'Indie']",2017-06-22,656760.0,298520,7
"['Action', 'Indie']",2017-06-22,656810.0,238460,0
"['Action', 'Indie']",2017-06-22,657270.0,301520,249
"['Casual', 'Indie', 'Early Access']",2017-06-22,635880.0,304050,377
"['Action', 'Indie']",2017-06-22,657360.0,304930,1321
['Strategy'],2017-06-22,650291.0,227700,0
"['Adventure', 'Free to Play', 'Indie', 'Simulation']",2017-06-22,655160.0,291480,115
['Strategy'],2017-06-22,650290.0,227940,4762
"['Action', 'Adventure', 'Indie']",2017-06-22,563190.0,221380,660
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-06-22,654830.0,327860,265
"['Action', 'Indie']",2017-06-22,657361.0,65980,2325
"['Casual', 'Indie']",2017-06-22,660280.0,211420,1295
"['Indie', 'Strategy']",2017-06-20,655930.0,335080,0
"['Simulation', 'Sports', 'Strategy']",2017-06-22,591910.0,341150,0
['Utilities'],2017-06-22,524390.0,341500,0
['Education'],2017-06-22,638310.0,245470,1110
"['Adventure', 'Indie', 'RPG']",2017-06-22,659710.0,352520,0
"['Action', 'Adventure', 'Indie']",Coming 2017,651370.0,355950,0
['Design &amp; Illustration'],2017-06-22,625080.0,359810,0
"['Adventure', 'Casual', 'Strategy']",2017-06-22,650880.0,362660,0
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2017-06-22,659930.0,374410,0
['Strategy'],2017-06-22,650360.0,385690,2
"['Adventure', 'Casual', 'Indie']",2011-10-10,645420.0,291550,1509
['Action'],2017-06-22,655760.0,204180,0
"['Indie', 'Strategy']",2017-06-22,467512.0,274560,0
"['Action', 'Adventure', 'Casual', 'Indie']",2017-06-21,632200.0,459910,0
"['Action', 'Indie', 'Strategy', 'Early Access']",2017-06-21,578690.0,280,5
"['Adventure', 'Free to Play', 'RPG', 'Strategy']",2017-06-21,648400.0,3200,6
['Simulation'],2017-06-21,500246.0,12750,1007
['Simulation'],2017-06-21,623260.0,13640,25
['Simulation'],2017-06-21,500219.0,17300,451
['Indie'],2017-06-21,621190.0,17340,713
"['Action', 'Indie']",2017-06-21,504090.0,19900,4315
"['Casual', 'Indie', 'Strategy']",2017-06-20,639260.0,16450,215
"['Casual', 'Indie', 'Strategy']",2017-06-20,639262.0,13580,0
"['Casual', 'Indie', 'Strategy']",2017-06-20,639261.0,1250,544
"['Casual', 'Indie', 'Strategy']",2017-06-20,639250.0,35420,0
"['Casual', 'Indie', 'Strategy']",2017-06-20,639266.0,22330,452
"['Casual', 'Indie', 'Strategy']",2017-06-20,639263.0,9860,8
"['Casual', 'Indie', 'Strategy']",2017-06-20,639265.0,21660,96
"['Casual', 'Indie', 'Strategy']",2017-06-20,639264.0,35010,2189
"['Action', 'Adventure', 'Indie', 'Strategy']",2017-06-20,344740.0,35140,0
"['Action', 'Indie']",2017-06-20,561510.0,13570,36
['Action'],2017-06-20,593055.0,8980,7623
"['Action', 'RPG', 'Simulation', 'Strategy']",2017-06-20,649280.0,41500,4316
"['Action', 'Indie']",2017-06-20,662290.0,550,1676
"['Casual', 'Simulation']",2017-06-20,590241.0,223530,0
"['Casual', 'Simulation']",2017-06-20,590242.0,12840,1379
"['Casual', 'Simulation']",2017-06-20,590243.0,24960,8042
"['Casual', 'Simulation']",2017-06-20,590240.0,8850,990
"['Casual', 'Simulation']",2017-06-20,590244.0,409720,0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2017-06-20,644480.0,40100,39
"['Massively Multiplayer', 'RPG']",2017-06-20,582380.0,33230,52
['Education'],2017-06-20,377000.0,48700,1128
['Accounting'],2017-04-03,623590.0,8190,85
['Software Training'],2017-06-20,639370.0,34270,0
['Software Training'],2017-06-20,638610.0,4500,41
"['Action', 'Adventure', 'Indie', 'RPG']",2017-06-20,501310.0,41700,13
"['Casual', 'Indie', 'Strategy', 'Early Access']",2017-06-20,639230.0,50130,1031
"['Indie', 'RPG', 'Strategy']",2017-06-20,654590.0,57300,0
"['Free to Play', 'Indie', 'Simulation']",2017-06-19,653580.0,42700,857
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",2017-06-16,646480.0,42710,2948
"['Utilities', 'Video Production']",2017-06-19,617550.0,47780,0
"['Action', 'Indie']",2017-05-05,653550.0,99830,1447
"['Adventure', 'Free to Play', 'Strategy']",2017-06-19,542560.0,57900,206
"['Adventure', 'Free to Play', 'Strategy']",2017-06-19,656390.0,27940,46
"['Adventure', 'Casual', 'Indie']",2017-06-20,650250.0,9200,2124
['Simulation'],2017-06-20,612260.0,35450,481
"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG', 'Strategy']",Early Access Starting Soon!,510370.0,236830,0
"['Action', 'Adventure', 'Casual', 'Indie']",2017-06-19,628490.0,24240,850
"['Adventure', 'Casual', 'Indie']",2017-06-15,580210.0,207610,126
"['Casual', 'Strategy']",2017-06-15,635751.0,50300,454
"['Casual', 'Indie']",2017-06-15,656480.0,202170,0
"['Action', 'Adventure', 'Indie', 'Strategy', 'Early Access']",2017-06-16,366090.0,234740,0
"['Casual', 'Indie']",2017-06-15,657190.0,730,1125
"['Adventure', 'Casual', 'Indie', 'RPG']",2017-06-16,647400.0,200260,1381
"['Action', 'Adventure', 'RPG']",2017-06-16,554770.0,49520,3216
"['Action', 'Casual', 'Indie']",2017-06-16,596990.0,200710,555
"['Adventure', 'Indie', 'Simulation']",2017-06-16,607660.0,214560,121
"['Adventure', 'Casual']",2017-06-16,647910.0,219640,0
['Simulation'],2017-06-16,609827.0,232210,0
"['Action', 'Adventure', 'Casual']",2017-06-16,654350.0,211400,16
"['Adventure', 'Indie', 'RPG']",2012-11-30,648020.0,203140,1378
"['Adventure', 'Indie', 'RPG']",2013-12-06,648530.0,205930,0
"['Adventure', 'Indie', 'RPG', 'Strategy']",2017-06-16,636410.0,204100,0
"['Action', 'Casual', 'Indie', 'Strategy', 'Early Access']",2017-06-16,437610.0,211500,580
"['Adventure', 'Indie', 'RPG']",2012-09-26,648510.0,227100,380
"['Action', 'Casual', 'Indie', 'Simulation']",2017-06-16,561420.0,8870,490
"['Action', 'Casual', 'Indie']",2017-06-16,655030.0,72850,3847
"['Action', 'Indie', 'Sports']",2017-06-16,576740.0,239030,0
"['Casual', 'Indie']",2017-06-16,654570.0,239070,0
['Indie'],2017-06-16,547140.0,218620,11337
"['RPG', 'Strategy']",2017-06-15,589021.0,250180,28
"['Free to Play', 'RPG', 'Strategy']",2017-06-15,649430.0,243450,73
"['Free to Play', 'RPG', 'Strategy']",2017-06-15,610080.0,205100,2154
"['Adventure', 'Indie']",2017-02-25,651650.0,200170,0
"['Free to Play', 'RPG', 'Strategy']",2017-06-15,649431.0,255220,0
"['Action', 'Adventure', 'Indie', 'RPG']",2017-06-15,456220.0,233130,0
"['Free to Play', 'Indie', 'Racing', 'Sports']",2017-06-15,626680.0,255520,0
"['RPG', 'Strategy']",2017-06-15,480640.0,261030,0
"['Action', 'Casual', 'Indie', 'Early Access']",2017-12-20,584890.0,235460,0
"['Utilities', 'Video Production']",2016-12-02,582520.0,271590,3675
"['Action', 'Indie', 'Early Access']",2017-06-13,611730.0,287700,10191
"['Action', 'Indie']",2017-06-14,583700.0,301640,605
"['Simulation', 'Strategy']",2017-06-14,625050.0,63380,0
"['Simulation', 'Strategy']",2017-06-14,642780.0,310560,5970
"['Simulation', 'Strategy']",2017-06-14,584140.0,311310,395
"['Action', 'Indie']",2017-06-14,649920.0,311340,0
"['Action', 'Adventure', 'Indie']",2017-06-10,619520.0,241540,307
"['Adventure', 'Indie']",2017-06-12,651510.0,239140,3617
"['Action', 'Casual', 'Indie']",2017-06-12,644820.0,211420,0
"['Adventure', 'Indie', 'Strategy']",2017-06-12,645220.0,330840,0
['RPG'],2017-06-12,620746.0,298110,0
"['Action', 'RPG']",2017-06-12,571530.0,282070,0
['RPG'],2017-06-12,620740.0,333930,120
['RPG'],2017-06-12,620741.0,319630,0
['RPG'],2017-06-12,620743.0,201810,718
['RPG'],2017-06-12,620744.0,350080,388
['RPG'],2017-06-12,620742.0,363440,0
['RPG'],2017-06-12,620745.0,232090,6715
"['Adventure', 'Casual']",2017-06-12,647890.0,232150,0
['RPG'],2017-06-12,650310.0,365590,27402
"['Action', 'Indie']",2017-06-12,620900.0,394510,1414
"['Indie', 'Strategy']",2017-06-12,648980.0,208650,0
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",2017-06-12,642250.0,268500,422
['Action'],2017-06-12,642720.0,359550,7187
"['Action', 'Free to Play']",2017-06-13,591740.0,244210,0
"['Action', 'Indie', 'Strategy', 'Early Access']",2017-06-13,558720.0,444560,1
"['Casual', 'Indie']",2017-06-13,645090.0,350280,133
"['Action', 'Indie']",2017-06-13,640900.0,379720,446
"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",2017-06-13,591500.0,223850,30
"['Action', 'Indie', 'Strategy']",2017-06-13,645790.0,220,2953
"['Action', 'Indie']",2017-06-12,652910.0,340,0
"['Casual', 'Indie', 'Strategy']",2017-06-13,642560.0,240,231
"['Casual', 'Simulation']",2017-06-13,590234.0,4000,22088
"['Casual', 'Simulation']",2017-06-13,590238.0,17390,519
"['Casual', 'Simulation']",2017-06-13,590235.0,24720,5645
"['Casual', 'Simulation']",2017-06-13,590236.0,23490,110
"['Casual', 'Simulation']",2017-06-13,590239.0,550,1350
"['Free to Play', 'Indie', 'Simulation']",2017-06-13,653570.0,223530,0
"['Casual', 'Simulation']",2017-06-13,590237.0,8190,1850
"['Action', 'Casual', 'Massively Multiplayer', 'Simulation', 'Strategy']",2017-06-11,649740.0,42700,811
"['Free to Play', 'RPG', 'Early Access']",2017-06-12,651280.0,42910,67
['Adventure'],2017-06-13,653200.0,91900,1054
"['Casual', 'Indie']",2017-06-12,636380.0,105600,348
['Indie'],2017-06-09,651820.0,9350,1726
"['Action', 'Free to Play', 'Indie']",2017-06-12,434510.0,9420,3866
"['Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",2017-06-12,625140.0,55230,1363
"['Adventure', 'Casual', 'Indie']",2017-05-05,603380.0,205790,0
"['Action', 'Indie', 'Early Access']",2017-06-08,644370.0,206690,84
['Casual'],2017-06-08,642520.0,209080,361
"['Racing', 'Simulation', 'Sports']",2017-06-09,421020.0,730,13831
"['Indie', 'Strategy']",2017-06-08,628900.0,212910,812
"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer']",2017-01-21,636040.0,49520,3421
"['Indie', 'Racing', 'Simulation', 'Early Access']",2017-06-09,642730.0,34030,68
"['Casual', 'Indie']",2017-06-09,645780.0,219640,1063
"['Adventure', 'Simulation', 'Sports']",2017-06-09,585080.0,232210,0
"['Adventure', 'Indie']",2017-10-04,622010.0,215470,845
"['Action', 'Adventure', 'Indie']",2017-06-09,649670.0,209190,250
"['Action', 'Adventure', 'Indie', 'RPG']",2017-06-09,600640.0,34330,2980
"['Adventure', 'Simulation', 'Sports']",2017-06-09,636440.0,11020,38
"['Adventure', 'Indie', 'Simulation']",2017-06-09,646780.0,17080,156
"['Adventure', 'Casual', 'Indie']",2017-06-09,473740.0,109600,7855
"['Action', 'Adventure', 'Indie']",2017-06-09,647920.0,208090,795
"['Indie', 'RPG', 'Simulation', 'Strategy']",2017-06-09,648710.0,212070,592
"['Adventure', 'Indie', 'RPG']",2017-06-09,527460.0,218230,6126
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2017-06-09,488998.0,230410,2084
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2017-06-09,488997.0,236390,1449
